"date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
2021-08-17,"R",NA,"estimate",2.21726462659282,2.30955565794488,0.913638985001022,1.05546987213449,1.59188187906285,1.9654176814196,2.45553645337638,2.88796477774394,3.94827313662041
2021-08-18,"R",NA,"estimate",1.91731220093445,1.9455200299539,0.61771294811709,1.01677150328464,1.46248964946822,1.74043585221939,2.09282942857198,2.37408598746316,3.00260228841529
2021-08-19,"R",NA,"estimate",1.64823422423386,1.63799598281786,0.401087706306128,0.983381874600044,1.33178800399054,1.52786009051958,1.75936598388674,1.92628693615964,2.28465192020476
2021-08-20,"R",NA,"estimate",1.40230443256766,1.38325014229466,0.246721906666862,0.950048064826113,1.2073281625543,1.3324605153812,1.46868261378073,1.56177292192649,1.76018051235828
2021-08-21,"R",NA,"estimate",1.18611854089949,1.17623908977485,0.143712356993039,0.915305403605809,1.08709868543253,1.1515885599467,1.21949959881972,1.27509252377325,1.39511194893875
2021-08-22,"R",NA,"estimate",1.01357193884798,1.01105452794314,0.0893332148559763,0.860034317414388,0.952535769465562,0.989802580609459,1.03471401909832,1.07160897281121,1.15384613744115
2021-08-23,"R",NA,"estimate",0.887054824301474,0.881539876791524,0.0810681462757051,0.736154122944562,0.833991617942502,0.867578959138288,0.906786109721081,0.935991026692171,1.00177916819817
2021-08-24,"R",NA,"estimate",0.795298268170832,0.78185821068289,0.0935416079633817,0.605950194234966,0.724200608753635,0.768698161731805,0.818133699618438,0.851210919758871,0.911827176707062
2021-08-25,"R",NA,"estimate",0.717880900587299,0.706884226954696,0.106024316358795,0.518344147621397,0.633131478348031,0.68616059595379,0.750256014661427,0.791166853190499,0.856454765453123
2021-08-26,"R",NA,"estimate",0.658105816571986,0.652394876818116,0.113452431281684,0.457986451599146,0.568667640568762,0.623845705367415,0.693994950751036,0.744683241272739,0.819483252248658
